ID,DR_NO,DATE OCC,AREA,AREA NAME,Rpt Dist No,Crm Cd,Crm Cd Desc,Premis Cd,Premis Desc,Weapon Used Cd,Crm Cd 1,LOCATION,Cross Street,LAT,LON
637838,171317719,08/03/2017 12:00:00 AM,13,Newton,1351,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,501.0,SINGLE FAMILY DWELLING,511.0,930.0,100 W 41ST PL,0,34.0082,-118.274
637839,170619373,09/05/2017 12:00:00 AM,6,Hollywood,645,350,"THEFT, PERSON",108.0,PARKING LOT,0,350.0,SUNSET,LA BREA,34.098,-118.3441
637840,170515846,09/11/2017 12:00:00 AM,5,Harbor,508,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,240TH,PRESIDENT,33.8073,-118.3031
637841,170626310,12/29/2017 12:00:00 AM,6,Hollywood,644,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),122.0,"VEHICLE, PASSENGER/TRUCK",0,745.0,1300 N MARTEL AV,0,34.0944,-118.3506
637842,171228229,11/30/2017 12:00:00 AM,12,77th Street,1235,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,5800 RAYMOND AV,0,33.9846,-118.298
637843,170221095,11/20/2017 12:00:00 AM,2,Rampart,221,440,THEFT PLAIN - PETTY ($950 & UNDER),906.0,MTA - RED LINE - VERMONT/BEVERLY,0,440.0,300 N VERMONT AV,0,34.0777,-118.2961
637844,221809535,04/20/2017 12:00:00 AM,18,Southeast,1829,354,THEFT OF IDENTITY,501.0,SINGLE FAMILY DWELLING,0,354.0,2000 E 101ST ST,0,33.9449,-118.2368
637845,171515911,07/25/2017 12:00:00 AM,15,N Hollywood,1526,903,CONTEMPT OF COURT,501.0,SINGLE FAMILY DWELLING,0,903.0,11600 ERWIN ST,0,34.1831,-118.3846
637846,170508351,04/04/2017 12:00:00 AM,5,Harbor,516,310,BURGLARY,501.0,SINGLE FAMILY DWELLING,0,310.0,1000 N AVALON BL,0,33.7868,-118.2658
637847,171212722,05/02/2017 12:00:00 AM,12,77th Street,1249,753,DISCHARGE FIREARMS/SHOTS FIRED,104.0,DRIVEWAY,109.0,753.0,6500 S HOOVER ST,0,33.9802,-118.287
637848,170916545,09/05/2017 12:00:00 AM,9,Van Nuys,952,626,INTIMATE PARTNER - SIMPLE ASSAULT,122.0,"VEHICLE, PASSENGER/TRUCK",400.0,626.0,5400 VAN NUYS BL,0,34.1684,-118.4586
637849,171004754,01/16/2017 12:00:00 AM,10,West Valley,1043,330,BURGLARY FROM VEHICLE,108.0,PARKING LOT,0,330.0,5600 YOLANDA AV,0,34.1787,-118.5407
637850,170104916,01/16/2017 12:00:00 AM,1,Central,162,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),406.0,OTHER STORE,0,442.0,700 W 7TH ST,0,34.048,-118.2577
637851,170800509,01/06/2017 12:00:00 AM,8,West LA,889,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),501.0,SINGLE FAMILY DWELLING,0,745.0,1800 S HOLT AV,0,34.0452,-118.38
637852,170324178,10/25/2017 12:00:00 AM,3,Southwest,355,310,BURGLARY,501.0,SINGLE FAMILY DWELLING,0,310.0,1700 EXPOSITION BL,0,34.0219,-118.3133
637853,171322978,10/24/2017 12:00:00 AM,13,Newton,1352,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,236.0,VERNON AV,WALL ST,34.0039,-118.2717
637854,170510983,05/26/2017 12:00:00 AM,5,Harbor,513,440,THEFT PLAIN - PETTY ($950 & UNDER),507.0,CONDOMINIUM/TOWNHOUSE,0,440.0,1200 ADAMITE TR,0,33.7865,-118.2992
637855,170610743,04/20/2017 12:00:00 AM,6,Hollywood,638,330,BURGLARY FROM VEHICLE,123.0,PARKING UNDERGROUND/BUILDING,0,330.0,6000 FRANKLIN AV,0,34.1052,-118.3194
637856,171019065,11/24/2017 12:00:00 AM,10,West Valley,1005,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,7900 NEWCASTLE AV,0,34.2146,-118.5253
637857,170605569,01/27/2017 12:00:00 AM,6,Hollywood,649,440,THEFT PLAIN - PETTY ($950 & UNDER),210.0,RESTAURANT/FAST FOOD,0,440.0,5300 W SUNSET BL,0,34.0999,-118.3038
637858,170711811,03/15/2017 12:00:00 AM,7,Wilshire,734,661,UNAUTHORIZED COMPUTER ACCESS,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,661.0,3RD ST,GARDNER AV,34.0704,-118.3532
637859,170306294,02/04/2017 12:00:00 AM,3,Southwest,396,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,800 W 40TH PL,0,34.0101,-118.2872
637860,170304530,01/09/2017 12:00:00 AM,3,Southwest,354,310,BURGLARY,501.0,SINGLE FAMILY DWELLING,0,310.0,3500 8TH AV,0,34.0241,-118.326
637861,171915613,07/29/2017 12:00:00 AM,19,Mission,1967,121,"RAPE, FORCIBLE",707.0,GARAGE/CARPORT,400.0,121.0,14100 GAIN ST,0,34.2446,-118.4403
637862,170309349,03/22/2017 12:00:00 AM,3,Southwest,363,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),101.0,STREET,0,420.0,3600 W MARTIN LUTHER KING JR BL,0,34.011,-118.3351
637863,170128053,10/27/2017 12:00:00 AM,1,Central,157,860,BATTERY WITH SEXUAL CONTACT,101.0,STREET,400.0,860.0,600 E 5TH ST,0,34.0435,-118.2427
637864,171410259,04/11/2017 12:00:00 AM,14,Pacific,1483,330,BURGLARY FROM VEHICLE,108.0,PARKING LOT,0,330.0,8700 LINCOLN BL,0,33.9593,-118.4188
637865,170706586,03/01/2017 12:00:00 AM,7,Wilshire,734,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",203.0,OTHER BUSINESS,0,740.0,6300 W 3RD ST,0,34.0712,-118.359
637866,171607583,03/22/2017 12:00:00 AM,16,Foothill,1665,330,BURGLARY FROM VEHICLE,108.0,PARKING LOT,0,330.0,9800 GLENOAKS BL,0,34.248,-118.3855
637867,171215008,06/01/2017 12:00:00 AM,12,77th Street,1269,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",101.0,STREET,400.0,230.0,MCKINLEY,79TH ST,33.9675,-118.2608
637868,171817411,08/23/2017 12:00:00 AM,18,Southeast,1823,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",101.0,STREET,102.0,230.0,10100 TOWNE AV,0,33.9447,-118.2673
637869,171212107,04/22/2017 12:00:00 AM,12,77th Street,1273,350,"THEFT, PERSON",210.0,RESTAURANT/FAST FOOD,0,350.0,1600 W MANCHESTER AV,0,33.96,-118.3046
637870,171920285,10/05/2017 12:00:00 AM,19,Mission,1983,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",122.0,"VEHICLE, PASSENGER/TRUCK",0,740.0,PARTHENIA ST,BURNET AV,34.2283,-118.4633
637871,171516009,07/28/2017 12:00:00 AM,15,N Hollywood,1539,903,CONTEMPT OF COURT,501.0,SINGLE FAMILY DWELLING,0,903.0,5800 CRANER AV,0,34.1758,-118.3692
637872,170418558,11/21/2017 12:00:00 AM,4,Hollenbeck,428,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,4900 GAMBIER ST,0,34.081,-118.1769
637873,170623743,11/13/2017 12:00:00 AM,6,Hollywood,666,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",252.0,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",0,341.0,6100 W SUNSET BL,0,34.098,-118.3223
637874,171821504,10/29/2017 12:00:00 AM,18,Southeast,1862,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",210.0,RESTAURANT/FAST FOOD,400.0,230.0,IMPERIAL HY,FIGUEROA ST,33.931,-118.2826
637875,172010485,05/08/2017 12:00:00 AM,20,Olympic,2038,440,THEFT PLAIN - PETTY ($950 & UNDER),252.0,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",0,440.0,3100 WILSHIRE BL,0,34.0618,-118.2891
637876,172111972,05/22/2017 12:00:00 AM,21,Topanga,2141,354,THEFT OF IDENTITY,501.0,SINGLE FAMILY DWELLING,0,354.0,23900 SYLVAN ST,0,34.1842,-118.6463
637877,171507707,03/04/2017 12:00:00 AM,15,N Hollywood,1557,310,BURGLARY,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,310.0,CLEON,PEACH GROVE,34.159,-118.3681
637878,171814492,07/04/2017 12:00:00 AM,18,Southeast,1827,624,BATTERY - SIMPLE ASSAULT,301.0,GAS STATION,400.0,624.0,1900 E 92ND ST,0,33.9533,-118.2385
637879,172114548,07/30/2017 12:00:00 AM,21,Topanga,2136,626,INTIMATE PARTNER - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,626.0,7200 VARIEL AV,0,34.2047,-118.5994
637880,171427037,12/15/2017 12:00:00 AM,14,Pacific,1494,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",212.0,TRANSPORTATION FACILITY (AIRPORT),0,341.0,500 WORLD WY,0,33.9428,-118.4054
637881,171915744,07/30/2017 12:00:00 AM,19,Mission,1966,626,INTIMATE PARTNER - SIMPLE ASSAULT,501.0,SINGLE FAMILY DWELLING,400.0,626.0,14300 NORDHOFF ST,0,34.2386,-118.4464
637882,172010572,05/10/2017 12:00:00 AM,20,Olympic,2027,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),403.0,DRUG STORE,0,442.0,3200 W 6TH ST,0,34.0637,-118.2916
637883,170416698,10/11/2017 12:00:00 AM,4,Hollenbeck,459,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,101.0,STREET,304.0,231.0,3200 FOLSOM ST,0,34.0434,-118.1954
637884,171012074,06/21/2017 12:00:00 AM,10,West Valley,1079,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,501.0,SINGLE FAMILY DWELLING,205.0,236.0,15500 HUSTON ST,0,34.1594,-118.4721
637885,171106915,03/03/2017 12:00:00 AM,11,Northeast,1162,440,THEFT PLAIN - PETTY ($950 & UNDER),502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,440.0,1100 N HOOVER ST,0,34.0911,-118.2845
637886,170914806,07/26/2017 12:00:00 AM,9,Van Nuys,901,900,VIOLATION OF COURT ORDER,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,900.0,15300 WYANDOTTE ST,0,34.203,-118.4662
637887,170514267,08/09/2017 12:00:00 AM,5,Harbor,515,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,LOMITA,WILMINGTON,33.7987,-118.2753
637888,170921366,11/30/2017 12:00:00 AM,9,Van Nuys,943,624,BATTERY - SIMPLE ASSAULT,701.0,HOSPITAL,400.0,624.0,14400 EMELITA ST,0,34.1767,-118.4465
637889,170516668,09/28/2017 12:00:00 AM,5,Harbor,558,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,100 W OFARRELL ST,0,33.746,-118.2796
637890,170411871,06/22/2017 12:00:00 AM,4,Hollenbeck,489,354,THEFT OF IDENTITY,501.0,SINGLE FAMILY DWELLING,0,354.0,2800 GLENN AV,0,34.0245,-118.2143
637891,170107470,02/24/2017 12:00:00 AM,1,Central,147,440,THEFT PLAIN - PETTY ($950 & UNDER),709.0,PUBLIC RESTROOM(INDOORS-INSIDE),0,440.0,400 S SAN PEDRO ST,0,34.0453,-118.2443
637892,170200975,10/15/2017 12:00:00 AM,2,Rampart,246,210,ROBBERY,904.0,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,205.0,210.0,600 S ALVARADO ST,0,34.0596,-118.2749
637893,170820397,12/29/2017 12:00:00 AM,8,West LA,849,330,BURGLARY FROM VEHICLE,707.0,GARAGE/CARPORT,0,330.0,1000 S SHENANDOAH ST,0,34.0594,-118.3814
637894,170406993,03/09/2017 12:00:00 AM,4,Hollenbeck,499,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,1100 CALZONA ST,0,34.0204,-118.1957
637895,172112650,06/20/2017 12:00:00 AM,21,Topanga,2137,354,THEFT OF IDENTITY,501.0,SINGLE FAMILY DWELLING,0,354.0,7300 KELVIN AV,0,34.2029,-118.5863
637896,170712547,07/10/2017 12:00:00 AM,7,Wilshire,722,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),417.0,THE BEVERLY CONNECTION,0,442.0,100 N LA CIENEGA BL,0,34.0746,-118.3765
637897,171214930,05/31/2017 12:00:00 AM,12,77th Street,1239,440,THEFT PLAIN - PETTY ($950 & UNDER),101.0,STREET,0,440.0,60TH ST,KANSAS AV,33.9859,-118.2937
637898,171210211,03/28/2017 12:00:00 AM,12,77th Street,1243,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,1600 W 67TH ST,0,33.9785,-118.3046
637899,171510451,04/20/2017 12:00:00 AM,15,N Hollywood,1547,624,BATTERY - SIMPLE ASSAULT,109.0,PARK/PLAYGROUND,400.0,624.0,TUJUNGA AV,CHANDLER BL,34.1689,-118.379
637900,171700760,09/24/2017 12:00:00 AM,17,Devonshire,1782,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",203.0,OTHER BUSINESS,400.0,230.0,19700 NORDHOFF ST,0,34.232,-118.5623
637901,171618322,12/26/2017 12:00:00 AM,16,Foothill,1612,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",122.0,"VEHICLE, PASSENGER/TRUCK",0,740.0,13000 FILMORE ST,0,34.2761,-118.4157
637902,171705942,02/05/2017 12:00:00 AM,17,Devonshire,1764,330,BURGLARY FROM VEHICLE,108.0,PARKING LOT,0,330.0,9400 CORBIN AV,0,34.241,-118.5623
637903,171120953,12/18/2017 12:00:00 AM,11,Northeast,1128,440,THEFT PLAIN - PETTY ($950 & UNDER),406.0,OTHER STORE,0,440.0,6200 YORK BL,0,34.1155,-118.1843
637904,172112988,06/28/2017 12:00:00 AM,21,Topanga,2157,310,BURGLARY,501.0,SINGLE FAMILY DWELLING,0,310.0,20400 HAYNES ST,0,34.192,-118.5762
637905,171414476,06/15/2017 12:00:00 AM,14,Pacific,1441,310,BURGLARY,504.0,OTHER RESIDENCE,0,310.0,2400 MCKINLEY AV,0,33.9862,-118.4627
637906,170210910,05/20/2017 12:00:00 AM,2,Rampart,281,761,BRANDISH WEAPON,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",201.0,761.0,1100 GRAND VIEW ST,0,34.0512,-118.2829
637907,170206766,02/23/2017 12:00:00 AM,2,Rampart,299,624,BATTERY - SIMPLE ASSAULT,203.0,OTHER BUSINESS,400.0,624.0,11TH PL,ALBANY,34.0407,-118.2766
637908,172104459,01/08/2017 12:00:00 AM,21,Topanga,2125,330,BURGLARY FROM VEHICLE,108.0,PARKING LOT,0,330.0,7700 TOPANGA CANYON BL,0,34.2103,-118.606
637909,170614530,06/20/2017 12:00:00 AM,6,Hollywood,646,956,"LETTERS, LEWD - TELEPHONE CALLS, LEWD",502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,956.0,1500 VINE ST,0,34.0987,-118.3337
637910,170216227,08/26/2017 12:00:00 AM,2,Rampart,245,761,BRANDISH WEAPON,109.0,PARK/PLAYGROUND,204.0,761.0,PARK VIEW,WILSHIRE,34.0597,-118.2795
637911,171107646,03/18/2017 12:00:00 AM,11,Northeast,1128,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",501.0,SINGLE FAMILY DWELLING,400.0,230.0,500 EASTVIEW DR,0,34.124,-118.1831
637912,171912799,06/05/2017 12:00:00 AM,19,Mission,1966,624,BATTERY - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,624.0,9100 WOODMAN AV,0,34.2386,-118.4464
637913,171011457,06/01/2017 12:00:00 AM,10,West Valley,1091,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",501.0,SINGLE FAMILY DWELLING,0,341.0,4700 ELLENITA AV,0,34.1557,-118.5625
637914,170116612,06/11/2017 12:00:00 AM,1,Central,132,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,930.0,800 W 1ST ST,0,34.0571,-118.2509
637915,172117473,09/27/2017 12:00:00 AM,21,Topanga,2146,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),108.0,PARKING LOT,0,420.0,6900 DEERING AV,0,34.1958,-118.5965
637916,171520274,10/11/2017 12:00:00 AM,15,N Hollywood,1581,510,VEHICLE - STOLEN,108.0,PARKING LOT,0,510.0,4300 LAUREL CANYON BL,0,34.1478,-118.4071
637917,170704089,01/03/2017 12:00:00 AM,7,Wilshire,705,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",101.0,STREET,0,740.0,MELROSE,LA BREA,34.0835,-118.3441
637918,171524092,12/22/2017 12:00:00 AM,15,N Hollywood,1512,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),122.0,"VEHICLE, PASSENGER/TRUCK",0,745.0,12800 SHERMAN WY,0,34.2012,-118.4116
637919,171212270,04/25/2017 12:00:00 AM,12,77th Street,1249,220,ATTEMPTED ROBBERY,101.0,STREET,400.0,220.0,64TH ST,FIGUEROA ST,33.9813,-118.2827
637920,171512536,05/26/2017 12:00:00 AM,15,N Hollywood,1526,626,INTIMATE PARTNER - SIMPLE ASSAULT,102.0,SIDEWALK,400.0,626.0,6100 LANKERSHIM BL,0,34.1813,-118.3845
637921,171106951,02/25/2017 12:00:00 AM,11,Northeast,1184,440,THEFT PLAIN - PETTY ($950 & UNDER),735.0,NIGHT CLUB (OPEN EVENINGS ONLY),0,440.0,1400 W SUNSET BL,0,34.0812,-118.252
637922,170407624,03/16/2017 12:00:00 AM,4,Hollenbeck,423,520,VEHICLE - ATTEMPT STOLEN,101.0,STREET,0,520.0,1800 SICHEL ST,0,34.064,-118.2128
637923,170515393,07/24/2017 12:00:00 AM,5,Harbor,506,662,"BUNCO, GRAND THEFT",501.0,SINGLE FAMILY DWELLING,0,662.0,1600 W 215TH ST,0,33.8335,-118.3065
637924,171114906,08/10/2017 12:00:00 AM,11,Northeast,1145,624,BATTERY - SIMPLE ASSAULT,108.0,PARKING LOT,400.0,624.0,2500 GLENDALE BL,0,34.1027,-118.2592
637925,170405289,01/30/2017 12:00:00 AM,4,Hollenbeck,411,624,BATTERY - SIMPLE ASSAULT,725.0,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",400.0,624.0,400 N SAN FERNANDO RD,0,34.0782,-118.2236
637926,170818894,11/25/2017 12:00:00 AM,8,West LA,833,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),401.0,MINI-MART,0,442.0,1400 WESTWOOD BL,0,34.0554,-118.4418
637927,171807253,02/27/2017 12:00:00 AM,18,Southeast,1829,626,INTIMATE PARTNER - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,626.0,2100 E 102ND ST,0,33.9439,-118.2346
637928,170713780,08/06/2017 12:00:00 AM,7,Wilshire,701,624,BATTERY - SIMPLE ASSAULT,102.0,SIDEWALK,400.0,624.0,600 N KILKEA DR,0,34.0816,-118.3669
637929,171807568,03/06/2017 12:00:00 AM,18,Southeast,1864,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,900 E 116TH ST,0,33.9292,-118.2586
637930,170519628,12/09/2017 12:00:00 AM,5,Harbor,515,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",101.0,STREET,307.0,230.0,1400 N FRIES AV,0,33.791,-118.2657
637931,171813691,06/21/2017 12:00:00 AM,18,Southeast,1802,210,ROBBERY,101.0,STREET,102.0,210.0,N FIGUEROA ST,88TH ST,33.9574,-118.2827
637932,170818739,11/21/2017 12:00:00 AM,8,West LA,834,210,ROBBERY,102.0,SIDEWALK,400.0,210.0,10500 SANTA MONICA BL,0,34.0521,-118.4323
637933,170714311,08/18/2017 12:00:00 AM,7,Wilshire,729,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,BEVERLY,GOWER,34.0762,-118.3227
637934,170304107,01/01/2017 12:00:00 AM,3,Southwest,318,910,KIDNAPPING,301.0,GAS STATION,400.0,910.0,HOOVER AV,22ND ST,34.0362,-118.284
637935,191014999,06/13/2017 12:00:00 AM,10,West Valley,1035,860,BATTERY WITH SEXUAL CONTACT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,860.0,6600 ETIWANDA AV,0,34.1903,-118.5317
637936,171520041,10/08/2017 12:00:00 AM,15,N Hollywood,1513,510,VEHICLE - STOLEN,108.0,PARKING LOT,0,510.0,12600 SHERMAN WY,0,34.2012,-118.4073
637937,171106515,02/23/2017 12:00:00 AM,11,Northeast,1126,210,ROBBERY,402.0,MARKET,400.0,210.0,5200 YORK BL,0,34.1207,-118.2026
637938,171230059,12/22/2017 12:00:00 AM,12,77th Street,1232,330,BURGLARY FROM VEHICLE,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,330.0,5900 WEST BL,0,33.9872,-118.3352
