ID,APN,R_Date,P_Type,P_Zip
18953,2726025026,5/9/16,Single Family,91311
18954,2415022019,4/15/16,Multi-Family,91601
18955,5110020035,5/26/16,Multi-Family,90037
18956,2284016011,4/13/16,Single Family,91436
18957,5485010022,1/6/16,Single Family,90042
18958,5539018005,6/21/16,Single Family,90029
18959,2355019031,4/14/16,Single Family,91607
18960,2162011181,6/6/16,Single Family,91316
18961,2625019001,4/25/16,Single Family,91331
18962,2508025009,6/8/16,Single Family,91342
18963,2163023039,5/31/16,Single Family,91356
18964,2638036009,5/4/16,Single Family,91402
18965,4387013016,6/14/16,Single Family,90210
18966,6017007019,4/19/16,Single Family,90047
18967,5142005004,3/2/16,Single Family,90057
18968,2511003007,4/26/16,Single Family,91342
18969,5580009013,4/19/16,Single Family,90068
18970,6034023015,5/4/16,Single Family,90047
18971,4411018021,3/22/16,Single Family,90272
18972,5022011023,6/9/16,Single Family,90062
18973,5025012015,5/13/16,Single Family,90064
18974,2505011001,4/23/16,Single Family,91342
18975,4229008033,5/24/16,Single Family,90292
18976,5678022014,5/9/16,Single Family,90065
18977,6055017033,6/29/16,Single Family,90047
18978,2601018032,6/7/16,Single Family,91344
18979,5018036018,6/6/16,Multi-Family,90037
18980,5047006001,6/8/16,Single Family,90016
18981,2601075027,6/24/16,Single Family,91344
18982,5074025012,1/14/16,Multi-Family,90006
18983,2781019006,5/24/16,Single Family,91306
18984,5069026019,4/12/16,Multi-Family,90019
18985,5565040021,6/28/16,Single Family,90046
18986,5517012024,6/20/16,Single Family,90004
18987,2230017009,6/3/16,Single Family,91406
18988,6030028005,6/22/16,Multi-Family,90003
18989,2568003016,6/2/16,Single Family,91042
18990,2669004020,5/19/16,Single Family,91343
18991,5525034026,6/27/16,Single Family,90036
18992,5071004017,6/24/16,Single Family,90019
18993,5085016003,5/24/16,Multi-Family,90019
18994,2104033086,4/21/16,Single Family,91335
18995,2656011045,5/13/16,Single Family,91343
18996,5447025015,3/23/16,Multi-Family,90031
18997,2322012058,6/1/16,Single Family,91606
18998,4114004019,5/26/16,Single Family,90045
18999,5023001010,4/28/16,Multi-Family,90008
19000,5021004011,4/21/16,Single Family,90062
19001,6016036012,5/5/16,Multi-Family,90047
19002,4360004072,1/7/16,Single Family,90024
19003,2637031005,6/16/16,Single Family,91402
19004,2769025040,4/13/16,Single Family,91325
19005,2620027008,5/23/16,Multi-Family,91331
19006,2779008030,5/4/16,Single Family,93063
19007,7422007032,1/29/16,Single Family,90744
19008,2644025106,5/13/16,Single Family,91402
19009,6063029028,4/21/16,Single Family,90003
19010,2326012023,4/20/16,Single Family,91606
19011,6022027037,2/11/16,Single Family,90003
19012,6005019015,5/5/16,Single Family,90003
19013,5514011046,4/22/16,Single Family,90048
19014,2327019007,4/12/16,Single Family,91605
19015,2078002020,3/21/16,Single Family,91364
19016,2741027035,4/6/16,Single Family,91311
19017,2023010016,3/8/16,Single Family,91303
19018,2316009016,4/1/16,Single Family,91605
19019,2544021007,1/13/16,Single Family,91352
19020,4127004017,1/8/16,Single Family,90045
19021,2656021192,4/19/16,Single Family,91343
19022,2307025103,5/25/16,Single Family,91605
19023,2715036001,5/12/16,Single Family,91344
19024,6029012018,6/24/16,Single Family,90001
19025,2717010040,6/17/16,Single Family,91326
19026,5157022017,4/21/16,Multi-Family,90026
19027,2130024008,5/4/16,Single Family,91335
19028,5683022004,6/9/16,Vacant Residential,90041
19029,6039018049,5/16/16,Multi-Family,90044
19030,2638012007,4/8/16,Single Family,91402
19031,5213032097,5/2/16,Single Family,90032
19032,6041024006,2/1/16,Single Family,90003
19033,6033021041,4/15/16,Single Family,90044
19034,2378025027,5/29/16,Single Family,91604
19035,2238012091,1/22/16,Single Family,91401
19036,5432014006,1/7/16,Single Family,90039
19037,7463009026,5/25/16,Single Family,90731
19038,2617010008,1/11/16,Single Family,91345
19039,6051018025,4/28/16,Single Family,90002
19040,5577030001,6/16/16,Vacant Residential,90068
19041,5475005012,6/15/16,Single Family,90065
19042,4360004072,5/10/16,Single Family,90024
19043,2249015014,5/5/16,Single Family,91411
19044,2510014002,5/13/16,Single Family,91342
19045,5480012027,5/16/16,Single Family,90042
19046,5476012016,4/5/16,Single Family,90042
19047,5589029005,5/9/16,Single Family,90027
19048,2618013022,1/13/16,Single Family,91331
19049,2122020020,1/8/16,Single Family,91335
19050,5690001014,1/7/16,Single Family,90041
19051,5440012042,1/5/16,Single Family,90039
19052,4369037002,1/11/16,Single Family,90077
19053,5689007017,1/6/16,Single Family,90041
19054,2010019025,7/29/16,Single Family,93063
19055,5548023012,3/10/16,Multi-Family,90028
19056,2151001021,1/19/16,Single Family,91367
19057,6004021030,8/5/16,Multi-Family,90044
19058,2339007005,7/25/16,Single Family,91607
19059,2108028017,3/17/16,Single Family,91306
19060,2656022250,2/5/16,Single Family,91343
19061,5064020007,3/9/16,Multi-Family,90019
19062,4114017023,1/4/16,Single Family,90293
19063,6061020028,1/13/16,Single Family,90044
19064,2020033038,1/26/16,Single Family,91304
19065,5056021016,1/7/16,Single Family,90006
19066,2033003016,1/12/16,Single Family,91307
19067,2728029016,1/13/16,Single Family,91326
19068,2221020131,1/8/16,Single Family,91405
19069,5492037006,2/25/16,Single Family,90042
19070,2110015015,1/28/16,Single Family,91304
19071,2602004005,1/5/16,Single Family,91344
19072,2210006011,3/11/16,Single Family,91402
19073,7421014027,8/15/16,Single Family,90744
19074,2303019074,8/12/16,Single Family,91605
19075,2153031025,1/28/16,Single Family,91356
19076,2220006056,3/2/16,Single Family,91405
19077,5047010008,1/27/16,Single Family,90016
19078,2316024015,1/28/16,Single Family,91605
19079,5589020026,1/4/16,Single Family,90027
19080,6002012009,1/5/16,Multi-Family,90047
19081,5218016039,1/18/16,Single Family,90032
19082,2647013028,1/28/16,Single Family,91345
19083,4236001006,1/25/16,Single Family,90291
19084,5550019086,1/8/16,Single Family,90046
19085,4380016005,3/3/16,Single Family,90077
19086,2341013013,1/5/16,Single Family,91607
19087,5015002027,1/14/16,Single Family,90062
19088,2511009016,1/13/16,Single Family,91342
19089,2555037006,1/6/16,Single Family,91040
19090,2683027022,1/6/16,Single Family,91344
19091,2697020011,1/6/16,Single Family,91344
19092,2502002053,1/14/16,Single Family,91342
19093,6074001002,1/20/16,Multi-Family,90003
19094,2020021023,1/5/16,Single Family,93063
19095,2317001031,8/24/16,Single Family,91605
19096,6005011005,1/14/16,Multi-Family,90003
19097,6040027008,1/4/16,Multi-Family,90003
19098,4242009005,1/27/16,Single Family,90291
19099,5306003038,2/4/16,Single Family,90032
19100,4238023030,1/4/16,Single Family,90291
19101,5083026016,1/13/16,Multi-Family,90019
19102,2224007044,1/27/16,Single Family,91406
19103,5052006015,3/10/16,Multi-Family,90018
19104,2676009005,1/8/16,Single Family,91343
19105,2610023017,1/28/16,Single Family,91344
19106,2501010004,1/7/16,Single Family,91342
19107,2104005056,1/11/16,Single Family,91335
19108,5445016002,1/11/16,Single Family,90031
19109,7422016029,8/18/16,Single Family,90744
19110,5142021001,1/29/16,Single Family,90017
19111,2633008016,9/1/16,Single Family,91352
19112,5309015021,1/11/16,Single Family,90032
19113,2604017021,1/7/16,Multi-Family,91342
19114,4303013014,3/9/16,Single Family,90035
19115,2653003061,1/7/16,Single Family,91402
19116,5219015002,1/19/16,Multi-Family,90032
19117,5101012001,1/21/16,Multi-Family,90011
19118,4223016020,7/18/16,Single Family,90066
19119,2603011033,1/28/16,Single Family,91342
19120,2119002015,1/7/16,Single Family,91335
19121,2580018187,1/28/16,Single Family,91342
19122,2032006005,1/5/16,Single Family,91307
19123,6069018013,9/28/16,Single Family,90059
19124,2108028003,1/7/16,Single Family,91306
19125,5219007012,1/29/16,Single Family,90032
19126,6083018002,7/7/16,Multi-Family,90061
19127,5582015010,2/3/16,Single Family,90068
19128,2146037083,1/15/16,Single Family,91367
19129,5016025021,1/7/16,Single Family,90062
19130,4323015024,1/8/16,Single Family,90025
19131,5023004013,1/6/16,Multi-Family,90008
19132,4204010110,1/8/16,Single Family,90232
19133,2173002025,1/6/16,Single Family,91364
19134,5002028005,1/6/16,Single Family,90037
19135,5064006014,1/7/16,Single Family,90019
19136,7445003094,1/12/16,Single Family,90732
19137,7446011007,1/14/16,Single Family,90732
19138,6074008040,1/5/16,Multi-Family,90003
19139,5060028002,1/27/16,Multi-Family,90018
19140,7460013006,1/7/16,Single Family,90732
19141,7415033012,1/26/16,Single Family,90744
19142,2511028027,1/7/16,Single Family,91342
19143,4110016023,1/21/16,Single Family,90045
19144,5053018017,1/7/16,Single Family,90018
19145,2684013033,1/27/16,Single Family,91344
19146,2673017041,1/28/16,Single Family,91343
19147,5111011026,3/3/16,Single Family,90037
19148,6075012015,3/23/16,Multi-Family,90044
19149,5080010013,9/9/16,Multi-Family,90006
19150,5029016030,7/21/16,Single Family,90008
19151,5207016018,2/3/16,Single Family,90031
19152,4312003028,8/12/16,Single Family,90034
19153,6035025015,1/20/16,Single Family,90047
19154,4128012018,1/5/16,Single Family,90045
19155,5046003007,7/8/16,Single Family,90016
19156,2020011020,1/7/16,Single Family,93063
19157,4303035047,9/23/16,Single Family,90035
19158,5109007025,8/30/16,Single Family,90011
19159,2355001009,1/5/16,Single Family,91607
19160,2126012009,1/15/16,Single Family,91335
19161,5063003040,7/28/16,Single Family,90016
19162,2104005030,2/17/16,Single Family,91335
19163,5027004014,8/15/16,Single Family,90008
19164,5081025032,1/5/16,Single Family,90019
19165,5111025004,1/20/16,Multi-Family,90037
19166,2303019039,2/1/16,Single Family,91605
19167,6004030044,2/11/16,Single Family,90044
19168,2190003001,1/12/16,Single Family,91364
19169,6018015003,3/9/16,Single Family,90047
19170,2139015021,1/29/16,Single Family,91303
19171,6018022015,1/7/16,Single Family,90047
19172,2209025011,1/20/16,Single Family,91402
19173,2610005011,1/27/16,Single Family,91344
19174,7415020038,9/23/16,Single Family,90744
19175,5136020012,2/29/16,Single Family,90006
19176,7462022030,1/3/16,Single Family,90731
19177,2032011022,1/27/16,Single Family,91367
19178,5047017017,3/3/16,Single Family,90016
19179,5180007030,1/6/16,Multi-Family,90033
19180,2546002024,1/29/16,Single Family,91040
19181,5592012033,3/31/16,Single Family,90027
19182,6061005007,1/12/16,Single Family,90044
19183,2123003003,1/4/16,Single Family,91335
19184,5202016010,1/25/16,Multi-Family,90033
19185,2315016035,1/7/16,Single Family,91352
19186,5069028011,1/28/16,Single Family,90019
19187,2010023047,1/14/16,Single Family,91304
19188,2654022048,1/14/16,Single Family,91343
19189,5575009011,3/23/16,Single Family,90068
19190,6037023010,1/7/16,Single Family,90047
19191,5577010004,3/25/16,Single Family,90068
19192,6057013033,1/11/16,Single Family,90047
19193,7454012005,1/4/16,Multi-Family,90731
19194,2644030159,1/5/16,Single Family,91402
19195,6058009011,1/4/16,Single Family,90047
19196,2103018029,1/6/16,Single Family,91335
19197,5144020086,8/26/16,Multi-Family,90017
19198,2162019054,1/26/16,Single Family,91316
19199,5548022016,3/3/16,Multi-Family,90046
19200,4215025011,3/17/16,Single Family,90230
19201,2355016057,2/2/16,Single Family,91607
19202,5022019012,2/3/16,Single Family,90062
19203,2508015016,1/26/16,Single Family,91342
19204,2566004036,9/20/16,Non-Residential,0
19205,4306001031,7/13/16,Single Family,90035
19206,5558023011,3/25/16,Single Family,90069
19207,4006020014,1/29/16,Multi-Family,90043
19208,6011013028,9/12/16,Multi-Family,90003
19209,5045008003,1/29/16,Single Family,90008
19210,4239025042,8/22/16,Multi-Family,90291
19211,2031004049,2/5/16,Single Family,91307
19212,5101013018,3/8/16,Multi-Family,90011
19213,4004002016,3/16/16,Single Family,90043
19214,4321016012,9/1/16,Single Family,90025
19215,2180008023,9/1/16,Single Family,91356
19216,2551005009,1/12/16,Single Family,91040
19217,4377025032,2/2/16,Single Family,90077
19218,2733023009,1/8/16,Single Family,91344
19219,4357006006,1/11/16,Single Family,90210
19220,6032019007,1/22/16,Multi-Family,90044
19221,5426013010,1/5/16,Multi-Family,90026
19222,4004015023,8/3/16,Single Family,90043
19223,2177040017,1/5/16,Single Family,91356
19224,2310022022,1/8/16,Single Family,91605
19225,6005023011,8/4/16,Single Family,90003
19226,6075001001,1/13/16,Single Family,90044
19227,6037009016,8/15/16,Single Family,90047
19228,5218019023,1/27/16,Multi-Family,90032
19229,6084013007,1/7/16,Single Family,90059
19230,5003003005,1/11/16,Single Family,90062
19231,2572039019,3/1/16,Single Family,91042
19232,2366027116,1/5/16,Single Family,91602
19233,5036011030,1/28/16,Single Family,90062
19234,6058005013,8/31/16,Single Family,90047
19235,7404022003,3/25/16,Single Family,90744
19236,5081032009,2/5/16,Single Family,90019
19237,4360029005,1/7/16,Single Family,90024
19238,5437012023,7/7/16,Single Family,90039
19239,6029014015,2/18/16,Multi-Family,90001
19240,5143002010,7/28/16,Multi-Family,90017
19241,2156010022,7/22/16,Single Family,91356
19242,5302013068,1/20/16,Single Family,90042
19243,6012004045,2/19/16,Multi-Family,90003
19244,5686014020,1/7/16,Single Family,90041
19245,2503012027,1/12/16,Single Family,91342
19246,2212015013,1/6/16,Single Family,91402
19247,2368011025,1/26/16,Single Family,91604
19248,2414004017,1/4/16,Multi-Family,91606
19249,2822008004,1/7/16,Single Family,91326
19250,4265019060,1/12/16,Single Family,90049
19251,5029012030,1/14/16,Single Family,90008
19252,2604017009,9/9/16,Single Family,91342
19253,2633002010,5/17/16,Single Family,91352
19254,2513024004,4/12/16,Single Family,91340
19255,5024022013,1/13/16,Single Family,90008
19256,2020014021,1/6/16,Single Family,93063
19257,6083027008,7/26/16,Single Family,90061
19258,2690001020,3/7/16,Single Family,91325
19259,5521020004,1/19/16,Single Family,90004
19260,2315006005,3/25/16,Single Family,91352
19261,5051015021,3/25/16,Multi-Family,90018
19262,4384030006,1/6/16,Single Family,90210
19263,4295010097,6/1/16,Single Family,90292
19264,5003017018,1/28/16,Single Family,90062
19265,5689023001,3/23/16,Single Family,90041
19266,6031019005,1/5/16,Multi-Family,90003
19267,5050005035,1/11/16,Single Family,90016
19268,2505006001,1/27/16,Single Family,91342
19269,7422018022,1/12/16,Single Family,90744
19270,6054019003,2/24/16,Multi-Family,90044
19271,6051017014,9/12/16,Single Family,90002
19272,2565011049,1/6/16,Single Family,91042
19273,5013025019,3/28/16,Multi-Family,90043
19274,5422020012,1/8/16,Multi-Family,90039
19275,6018030001,1/5/16,Single Family,90047
19276,4332021043,1/4/16,Single Family,90035
19277,2501022048,1/8/16,Single Family,91342
19278,2174025004,3/19/16,Single Family,91364
19279,2216028003,1/14/16,Single Family,91405
19280,5020030005,1/27/16,Multi-Family,90037
19281,2733021032,1/27/16,Single Family,91344
19282,7346011026,3/14/16,Single Family,90501
19283,2820002003,7/13/16,Single Family,91326
19284,4012020006,1/5/16,Single Family,90043
19285,5528005072,1/7/16,Single Family,90048
19286,2647007005,8/31/16,Single Family,91345
19287,2261036041,1/4/16,Single Family,91403
19288,2676013006,1/7/16,Single Family,91343
19289,6033018017,1/12/16,Single Family,90044
19290,2161009016,1/27/16,Single Family,91356
19291,2551025011,2/4/16,Single Family,91040
19292,5507012017,3/24/16,Single Family,90036
19293,2649006029,1/13/16,Single Family,91345
19294,2130027047,8/8/16,Single Family,91335
19295,2109003022,1/4/16,Single Family,91304
19296,2220015009,7/21/16,Single Family,91405
19297,2692019023,3/14/16,Single Family,91325
19298,5462006015,1/4/16,Single Family,90065
19299,6001010008,3/3/16,Single Family,90047
19300,6117025017,1/28/16,Single Family,90247
19301,5503001029,2/1/16,Single Family,90020
19302,2350009048,9/1/16,Multi-Family,91601
19303,6041014010,3/21/16,Multi-Family,90003
19304,5019021034,1/5/16,Multi-Family,90037
19305,2017025033,1/28/16,Single Family,93063
19306,2272023008,1/27/16,Single Family,91423
19307,5579032029,1/11/16,Single Family,90068
19308,2637020003,1/21/16,Single Family,91402
19309,2678019014,1/5/16,Single Family,91344
19310,6019007044,1/7/16,Single Family,90044
19311,6006026009,2/17/16,Single Family,90003
19312,2075027012,1/29/16,Single Family,91364
19313,6109023042,1/7/16,Single Family,90248
19314,5033019042,1/26/16,Single Family,90008
19315,2570019017,1/7/16,Single Family,91042
19316,2316002030,1/8/16,Single Family,91605
19317,4330004010,1/21/16,Single Family,90035
19318,7559020187,3/14/16,Single Family,99999
19319,2425004005,7/29/16,Single Family,90068
19320,6038002039,1/12/16,Single Family,90003
19321,2201034018,1/20/16,Single Family,91325
19322,7414022048,1/8/16,Single Family,90744
19323,2637013020,1/11/16,Single Family,91402
19324,6075020022,1/5/16,Single Family,90044
19325,2711015039,1/5/16,Single Family,91344
19326,4360011129,1/7/16,Single Family,90024
19327,5671002013,1/4/16,Single Family,90041
19328,2779010068,8/25/16,Single Family,93063
19329,4321010090,3/16/16,Single Family,90025
19330,2266003035,1/26/16,Single Family,91423
19331,2779014026,1/7/16,Single Family,91304
19332,2109023017,2/17/16,Single Family,93063
19333,7458008010,8/31/16,Single Family,90731
19334,7346012020,1/18/16,Single Family,90501
19335,2375019050,7/31/16,Single Family,91604
19336,5053023036,1/4/16,Multi-Family,90018
19337,2701007090,1/6/16,Single Family,91326
