,APN,Registered Date,Property Type,Property Zip
16871,2564008028,12/6/16,Multi-Family,91042.0
16872,5002028005,11/29/16,Single Family,90037.0
16873,6031017027,12/14/16,Multi-Family,90003.0
16874,5149002112,11/7/16,Single Family,90013.0
16875,2694015005,10/25/16,Single Family,91325.0
16876,4007026022,10/14/16,Single Family,90043.0
16877,6014012025,3/18/16,Single Family,90044.0
16878,2106011093,5/18/16,Non-Residential,91306.0
16879,5007003020,11/21/16,Single Family,90043.0
16880,2108033015,9/19/16,Single Family,91306.0
16881,2045006017,12/1/16,Single Family,91367.0
16882,2303016036,12/9/16,Single Family,91605.0
16883,5435030018,10/13/16,Single Family,90039.0
16884,2220008009,12/28/16,Single Family,91405.0
16885,2715008028,10/8/16,Single Family,91326.0
16886,2032029030,8/15/16,Single Family,91367.0
16887,2755009027,1/2/16,Single Family,91325.0
16888,2785016029,11/18/16,Single Family,91324.0
16889,2683023008,1/6/16,Single Family,91344.0
16890,2551021023,1/29/16,Single Family,91040.0
16891,4008012005,1/13/16,Single Family,90043.0
16892,2005018009,1/4/16,Single Family,93063.0
16893,2224035003,5/24/16,Single Family,91406.0
16894,2556021019,1/4/16,Single Family,91040.0
16895,2275030004,1/4/16,Single Family,91423.0
16896,5474040006,2/17/16,Single Family,90065.0
16897,4318024015,11/18/16,Single Family,90064.0
16898,5550032054,1/6/16,Single Family,90046.0
16899,2552006015,10/18/16,Vacant Residential,91042.0
16900,2177001007,10/18/16,Single Family,91356.0
16901,6023018009,11/2/16,Single Family,90001.0
16902,2257020102,1/6/16,Single Family,91436.0
16903,2108036022,12/1/16,Single Family,91306.0
16904,5071022050,1/4/16,Multi-Family,90019.0
16905,6030006005,11/10/16,Multi-Family,90003.0
16906,6042005004,1/4/16,Single Family,90002.0
16907,6066001042,8/10/16,Single Family,90002.0
16908,2694012029,1/13/16,Single Family,91325.0
16909,2257020177,10/24/16,Single Family,91436.0
16910,2248008080,1/21/16,Single Family,91423.0
16911,2023007017,1/4/16,Single Family,91303.0
16912,5186017022,6/20/16,Multi-Family,90023.0
16913,2651001076,10/25/16,Single Family,91343.0
16914,5001028024,2/2/16,Multi-Family,90037.0
16915,5143029170,12/13/16,Single Family,90017.0
16916,2128002039,11/16/16,Single Family,91351.0
16917,2324031007,1/7/16,Single Family,91605.0
16918,5457012028,6/20/16,Multi-Family,90065.0
16919,2201003001,1/2/16,Single Family,91325.0
16920,5019028021,4/6/16,Single Family,90037.0
16921,5453026015,2/24/16,Multi-Family,90065.0
16922,4103019001,1/5/16,Single Family,90045.0
16923,2236003026,2/11/16,Single Family,91405.0
16924,6041007007,4/20/16,Single Family,90003.0
16925,2125032024,1/26/16,Single Family,91335.0
16926,6061021006,1/15/16,Single Family,90044.0
16927,5183009005,11/2/16,Single Family,90033.0
16928,5113020018,2/26/16,Single Family,90011.0
16929,2278026002,1/6/16,Single Family,91403.0
16930,2608012001,5/17/16,Single Family,91344.0
16931,2242014023,2/1/16,Single Family,91411.0
16932,6037006005,10/12/16,Single Family,90047.0
16933,6004031004,10/21/16,Single Family,90044.0
16934,4363007165,1/2/16,Single Family,90024.0
16935,5207004002,11/8/16,Multi-Family,90031.0
16936,5307016017,1/28/16,Single Family,90032.0
16937,4012024017,1/4/16,Single Family,90043.0
16938,2260010015,1/4/16,Single Family,91436.0
16939,5525030066,11/28/16,Single Family,90036.0
16940,2677014003,10/11/16,Single Family,91343.0
16941,6121006038,1/21/16,Single Family,90247.0
16942,6038014029,12/7/16,Multi-Family,90044.0
16943,5109008054,2/18/16,Multi-Family,99999.0
16944,4127014004,1/19/16,Single Family,90045.0
16945,2646011013,7/1/16,Multi-Family,91331.0
16946,6037008016,11/9/16,Single Family,90047.0
16947,2684009020,7/22/16,Single Family,91344.0
16948,2340030012,10/12/16,Single Family,91607.0
16949,5548025036,2/2/16,Single Family,90046.0
16950,7463012058,1/6/16,Non-Residential,90731.0
16951,7445019055,1/4/16,Single Family,90732.0
16952,2156028227,11/21/16,Single Family,91356.0
16953,5084015012,6/2/16,Multi-Family,90019.0
16954,4103015006,12/11/16,Single Family,90045.0
16955,2102026001,12/1/16,Single Family,91335.0
16956,5063018021,11/2/16,Single Family,90016.0
16957,2027043022,1/3/16,Single Family,91307.0
16958,5033017031,1/28/16,Single Family,90018.0
16959,5502027039,11/10/16,Single Family,90020.0
16960,6075007018,1/26/16,Single Family,90044.0
16961,4004031008,11/16/16,Single Family,90043.0
16962,5556016001,1/21/16,Single Family,90046.0
16963,6038014051,2/17/16,Multi-Family,90044.0
16964,2333004009,1/2/16,Single Family,91606.0
16965,6068004034,1/29/16,Single Family,90059.0
16966,2129035031,11/21/16,Single Family,91335.0
16967,5304015009,11/18/16,Single Family,90031.0
16968,5556027005,1/15/16,Single Family,90069.0
16969,5580012026,11/2/16,Single Family,90068.0
16970,5467028005,12/7/16,Single Family,90042.0
16971,5511013067,1/3/16,Single Family,90048.0
16972,2034025026,11/2/16,Single Family,91307.0
16973,2627026010,1/4/16,Single Family,91331.0
16974,2706035002,1/4/16,Single Family,91311.0
16975,6005025011,1/5/16,Single Family,90003.0
16976,2741029019,12/13/16,Single Family,91311.0
16977,2308004014,10/25/16,Single Family,91605.0
16978,6030029026,10/24/16,Single Family,90003.0
16979,2532010072,2/10/16,Single Family,91331.0
16980,6119010039,12/13/16,Single Family,90247.0
16981,2255014013,1/2/16,Single Family,91316.0
16982,2504005030,11/16/16,Single Family,91342.0
16983,4378008011,11/2/16,Single Family,90077.0
16984,6057012027,3/21/16,Single Family,90047.0
16985,6018009015,1/5/16,Multi-Family,90047.0
16986,5121005009,12/7/16,Single Family,90011.0
16987,2109021031,1/18/16,Single Family,91304.0
16988,5007019009,11/9/16,Single Family,90043.0
16989,2014025008,10/18/16,Single Family,93063.0
16990,4302025006,1/4/16,Single Family,90034.0
16991,5483014004,3/22/16,Single Family,90042.0
16992,2611038021,11/4/16,Single Family,91342.0
16993,2248008080,1/6/16,Single Family,91423.0
16994,2671006005,11/23/16,Single Family,91343.0
16995,5556016001,1/6/16,Single Family,90046.0
16996,2682026023,1/2/16,Single Family,91344.0
16997,6066019041,12/29/16,Single Family,90002.0
16998,5205018005,2/24/16,Single Family,90031.0
16999,2528016013,1/2/16,Single Family,91352.0
17000,2201019004,1/16/16,Single Family,91325.0
17001,6058009007,3/18/16,Single Family,90047.0
17002,6061018028,3/11/16,Single Family,90044.0
17003,2148003008,1/4/16,Single Family,91306.0
17004,2617009023,1/2/16,Single Family,91345.0
17005,2214026087,2/18/16,Single Family,91403.0
17006,2602001022,1/5/16,Single Family,91344.0
17007,5107001018,11/2/16,Single Family,90011.0
17008,2166017006,1/2/16,Single Family,91364.0
17009,2612022022,3/3/16,Single Family,91342.0
17010,5078021005,5/6/16,Multi-Family,90006.0
17011,7465010028,12/8/16,Multi-Family,90731.0
17012,2779009048,3/7/16,Single Family,91304.0
17013,5424012006,10/14/16,Single Family,90026.0
17014,5214022004,7/25/16,Single Family,90032.0
17015,2505014006,1/5/16,Single Family,91342.0
17016,2216033014,5/24/16,Single Family,91405.0
17017,5052001033,1/5/16,Single Family,90018.0
17018,2648001008,11/2/16,Single Family,91345.0
17019,2310009003,11/9/16,Single Family,91605.0
17020,5564007005,12/16/16,Single Family,90046.0
17021,5047007029,1/6/16,Single Family,90016.0
17022,5565002003,1/13/16,Single Family,90046.0
17023,2345003033,12/1/16,Multi-Family,91401.0
17024,2210015007,1/4/16,Single Family,91402.0
17025,2629003115,11/4/16,Single Family,91331.0
17026,6030029026,8/15/16,Single Family,90003.0
17027,7404025017,8/11/16,Single Family,90744.0
17028,5175010018,10/5/16,Multi-Family,90033.0
17029,2651019014,10/31/16,Single Family,91343.0
17030,4431027046,1/27/16,Single Family,90272.0
17031,2669020027,6/24/16,Single Family,91343.0
17032,2781007027,12/2/16,Single Family,91306.0
17033,5536017012,8/2/16,Single Family,90038.0
17034,6055002024,1/4/16,Single Family,90047.0
17035,7442033109,1/2/16,Single Family,90732.0
17036,2149015008,12/2/16,Single Family,91367.0
17037,2421027040,1/7/16,Single Family,91602.0
17038,2676014023,11/23/16,Single Family,91343.0
17039,6071008006,11/17/16,Single Family,90059.0
17040,5042005031,1/5/16,Single Family,90018.0
17041,2601062008,1/19/16,Single Family,91344.0
17042,2723023005,3/9/16,Single Family,91311.0
17043,6003015018,2/5/16,Multi-Family,90044.0
17044,5304001024,12/1/16,Single Family,90031.0
17045,6049027008,12/29/16,Single Family,90002.0
17046,2036017020,1/22/16,Single Family,91307.0
17047,5063007085,1/4/16,Single Family,90016.0
17048,2420032019,1/2/16,Single Family,91602.0
17049,2261035019,1/6/16,Single Family,91403.0
17050,4317011003,12/19/16,Single Family,90025.0
17051,5109002031,10/19/16,Single Family,90011.0
17052,5185018030,9/28/16,Multi-Family,90033.0
17053,6065027040,12/28/16,Single Family,90002.0
17054,6013015008,1/13/16,Single Family,90044.0
17055,4409019006,1/2/16,Single Family,90272.0
17056,2611039011,1/14/16,Single Family,91342.0
17057,2287008019,1/4/16,Single Family,91436.0
17058,6036013045,11/20/16,Single Family,90047.0
17059,2354010032,10/26/16,Single Family,91601.0
17060,5220023004,1/4/16,Single Family,90032.0
17061,6073004012,11/9/16,Single Family,90061.0
17062,2512009028,10/28/16,Single Family,91342.0
17063,6051025006,11/23/16,Multi-Family,90002.0
17064,2317010016,1/29/16,Single Family,91605.0
17065,2701034013,11/8/16,Single Family,91326.0
17066,6016005008,1/5/16,Single Family,90047.0
17067,6072017026,2/18/16,Multi-Family,90059.0
17068,2308019007,12/12/16,Single Family,91352.0
17069,6005025011,11/16/16,Single Family,90003.0
17070,7446004018,10/31/16,Single Family,90732.0
17071,5034018050,1/6/16,Multi-Family,90008.0
17072,2602022023,12/5/16,Single Family,91344.0
17073,5043003021,5/9/16,Multi-Family,90016.0
17074,5435033014,11/21/16,Multi-Family,90039.0
17075,2106011093,12/28/16,Non-Residential,91306.0
17076,2511024030,1/19/16,Single Family,91342.0
17077,6119024008,10/10/16,Single Family,90247.0
17078,5483022018,12/6/16,Single Family,90042.0
17079,5456010003,12/7/16,Single Family,90065.0
17080,2779022240,8/12/16,Single Family,93063.0
17081,2532011094,10/25/16,Single Family,91331.0
17082,2784022018,1/25/16,Multi-Family,91324.0
17083,4358013017,12/6/16,Single Family,90210.0
17084,6054017017,12/8/16,Single Family,90044.0
17085,2325030004,1/2/16,Single Family,91606.0
17086,2293007007,10/26/16,Single Family,91436.0
17087,5585028028,1/28/16,Single Family,90068.0
17088,5431029013,3/7/16,Single Family,90039.0
17089,2024019010,3/3/16,Single Family,91307.0
17090,7439022018,1/5/16,Single Family,90710.0
17091,5454023023,12/22/16,Multi-Family,90065.0
17092,4241030006,1/21/16,Single Family,90291.0
17093,6049028025,1/21/16,Multi-Family,90002.0
17094,2356036022,1/26/16,Single Family,91607.0
17095,5485020026,12/14/16,Single Family,90042.0
17096,5454029009,1/7/16,Multi-Family,90065.0
17097,2530037001,10/6/16,Single Family,91342.0
17098,5109005038,1/4/16,Multi-Family,90011.0
17099,2181002008,1/2/16,Single Family,91316.0
17100,2106005025,5/20/16,Single Family,91306.0
17101,2214026098,11/14/16,Single Family,91403.0
17102,2151020058,12/2/16,Single Family,91367.0
17103,5558021017,1/5/16,Single Family,90069.0
17104,5050026052,2/3/16,Single Family,90016.0
17105,5103018030,12/7/16,Multi-Family,90011.0
17106,2244020012,8/11/16,Single Family,91411.0
17107,4233009024,1/13/16,Single Family,90066.0
17108,5305003001,11/10/16,Multi-Family,90032.0
17109,5474040006,1/12/16,Single Family,90065.0
17110,4214014036,11/8/16,Single Family,90066.0
17111,4103015006,8/4/16,Single Family,90045.0
17112,5075010006,3/3/16,Single Family,90006.0
17113,5109004036,11/10/16,Multi-Family,90011.0
17114,6035002021,1/4/16,Single Family,90047.0
17115,2686001049,11/9/16,Single Family,91343.0
17116,5420033023,2/17/16,Multi-Family,90026.0
17117,2021007026,1/6/16,Single Family,91307.0
17118,2668008007,12/1/16,Single Family,91344.0
17119,2414034013,1/13/16,Single Family,91606.0
17120,2238015012,12/2/16,Single Family,91401.0
17121,2358007003,12/28/16,Single Family,91423.0
17122,6065027030,1/29/16,Single Family,90002.0
17123,2748024040,1/4/16,Single Family,91311.0
17124,2723023005,3/23/16,Single Family,91311.0
17125,6036001023,12/19/16,Multi-Family,90047.0
17126,4118014172,1/4/16,Single Family,90293.0
17127,2249018018,12/14/16,Single Family,91411.0
17128,6029005024,1/29/16,Multi-Family,90001.0
17129,5003006032,1/4/16,Single Family,90062.0
17130,2234005023,10/21/16,Single Family,91406.0
17131,4355009012,10/10/16,Single Family,90210.0
17132,2172026031,1/6/16,Single Family,91364.0
17133,2322002050,1/22/16,Single Family,91606.0
17134,6019014023,12/1/16,Single Family,90044.0
17135,2650034028,1/6/16,Single Family,91343.0
17136,5213032137,8/9/16,Single Family,90032.0
17137,2639023006,10/27/16,Single Family,91402.0
17138,2203009012,1/4/16,Single Family,91406.0
17139,7349009026,3/15/16,Single Family,90501.0
17140,5304004029,6/24/16,Single Family,90031.0
17141,5025009076,10/21/16,Single Family,90016.0
17142,2023028019,11/22/16,Single Family,91303.0
17143,5175018016,1/4/16,Multi-Family,90033.0
17144,5432024007,10/10/16,Single Family,90039.0
17145,2027026042,1/8/16,Single Family,91304.0
17146,7423020023,1/4/16,Single Family,90744.0
17147,2114002028,8/23/16,Single Family,91306.0
17148,2277002011,4/22/16,Single Family,91403.0
17149,5588002044,10/24/16,Vacant Residential,90027.0
17150,5515001007,1/5/16,Single Family,90004.0
17151,2225002094,12/28/16,Single Family,91406.0
17152,2022023039,12/14/16,Single Family,91307.0
17153,2103013026,1/4/16,Single Family,91335.0
17154,4420017004,1/2/16,Single Family,90272.0
17155,6004019013,1/29/16,Multi-Family,90044.0
17156,5058002001,7/8/16,Multi-Family,90018.0
17157,6014033004,12/29/16,Single Family,90044.0
17158,5504028163,12/9/16,Single Family,90005.0
17159,2102020015,12/23/16,Single Family,91335.0
17160,6016019018,12/1/16,Single Family,90047.0
17161,5027015030,3/3/16,Single Family,90008.0
17162,2763014011,1/2/16,Single Family,91324.0
17163,2651006028,11/14/16,Single Family,91402.0
17164,5042020008,12/14/16,Single Family,90018.0
17165,5216004019,12/13/16,Vacant Residential,90032.0
17166,6018001023,1/6/16,Multi-Family,90047.0
17167,2005012021,11/21/16,Single Family,93063.0
17168,4305027015,1/4/16,Single Family,90035.0
17169,2157014208,1/6/16,Single Family,91356.0
17170,2509006065,12/15/16,Single Family,91342.0
17171,4321014005,1/14/16,Single Family,90025.0
17172,7448031003,11/9/16,Single Family,90731.0
17173,2673003044,1/27/16,Single Family,91343.0
17174,6003030017,1/19/16,Multi-Family,90044.0
17175,2206037110,12/16/16,Single Family,91406.0
17176,5426004006,12/2/16,Multi-Family,90026.0
17177,2151023004,11/22/16,Single Family,91367.0
17178,5085032003,5/31/16,Single Family,90019.0
17179,2122005013,12/6/16,Single Family,91335.0
17180,5015003018,12/7/16,Multi-Family,90062.0
17181,5571004007,1/5/16,Single Family,90046.0
17182,5111015008,8/3/16,Single Family,90037.0
17183,2770007013,6/27/16,Single Family,91324.0
17184,6012004045,3/17/16,Multi-Family,90003.0
17185,2126036025,1/2/16,Single Family,91335.0
17186,4006015015,1/12/16,Single Family,90043.0
17187,5101008019,10/11/16,Single Family,90011.0
17188,2307024057,5/2/16,Single Family,91605.0
17189,5031008009,1/2/16,Single Family,90008.0
17190,2174005021,5/19/16,Single Family,91364.0
17191,2159023027,1/2/16,Single Family,91316.0
17192,6003032014,1/6/16,Multi-Family,90044.0
17193,2780028072,11/4/16,Single Family,91306.0
17194,2770007013,10/26/16,Single Family,91324.0
17195,2784008036,1/5/16,Single Family,91324.0
17196,5103018030,12/22/16,Multi-Family,90011.0
17197,2781027017,1/15/16,Single Family,91306.0
17198,5536013012,12/14/16,Multi-Family,90038.0
17199,5689005002,8/25/16,Single Family,90041.0
17200,5046005021,3/4/16,Single Family,90016.0
17201,4008013027,11/16/16,Single Family,90043.0
17202,5036010018,11/8/16,Multi-Family,90062.0
17203,5037024010,1/4/16,Multi-Family,90037.0
17204,2264003048,12/5/16,Single Family,91403.0
17205,2629016011,11/9/16,Single Family,91352.0
17206,2355019028,1/4/16,Single Family,91607.0
17207,5043023013,1/4/16,Single Family,90016.0
17208,6055007005,11/17/16,Single Family,90047.0
17209,2656023104,1/7/16,Single Family,91343.0
17210,2766011056,1/12/16,Single Family,91325.0
17211,2531012016,11/9/16,Single Family,91342.0
17212,2032008007,12/5/16,Single Family,91307.0
17213,2381020021,10/27/16,Non-Residential,91604.0
17214,2637026007,12/15/16,Single Family,91402.0
17215,5047007029,11/9/16,Single Family,90016.0
17216,6013013028,1/20/16,Single Family,90044.0
17217,5015007025,5/9/16,Single Family,90062.0
17218,2250006025,11/9/16,Single Family,91411.0
17219,2668012002,7/1/16,Single Family,91344.0
17220,2226025018,1/15/16,Single Family,91406.0
17221,2335034023,11/9/16,Single Family,91606.0
17222,5053026033,12/8/16,Multi-Family,90018.0
17223,2330018021,1/4/16,Single Family,91401.0
17224,5517012024,11/2/16,Single Family,90004.0
17225,2580019067,1/4/16,Single Family,91342.0
17226,4369031009,5/13/16,Single Family,90077.0
17227,4007004009,10/27/16,Single Family,90043.0
17228,6003016029,1/5/16,Multi-Family,90044.0
17229,6042014005,1/4/16,Single Family,90002.0
17230,5120024008,3/14/16,Multi-Family,90011.0
17231,6074007036,7/14/16,Multi-Family,90003.0
17232,5049003019,3/9/16,Multi-Family,90016.0
17233,2544021012,1/6/16,Multi-Family,91352.0
17234,2707004024,12/15/16,Single Family,91311.0
17235,6016014014,10/21/16,Single Family,90047.0
17236,5178018015,10/21/16,Multi-Family,90033.0
17237,6054022026,1/14/16,Single Family,90044.0
17238,6088023032,1/5/16,Single Family,90044.0
17239,2027043022,1/27/16,Single Family,91307.0
17240,2156020129,11/28/16,Single Family,91356.0
17241,2609008017,11/2/16,Single Family,91344.0
17242,2717024065,1/2/16,Single Family,91326.0
17243,2666012005,11/3/16,Single Family,91344.0
17244,2611039011,1/3/16,Single Family,91342.0
17245,4316022002,1/6/16,Single Family,90064.0
17246,6018016024,1/6/16,Single Family,90047.0
17247,2701071018,11/23/16,Single Family,91326.0
17248,6016001028,11/23/16,Single Family,90047.0
17249,2741003082,11/2/16,Single Family,91311.0
17250,5015024023,10/4/16,Multi-Family,90062.0
17251,4204020224,1/5/16,Single Family,90016.0
17252,2360016030,11/14/16,Single Family,91423.0
17253,6004020025,12/1/16,Non-Residential,90044.0
17254,5081020021,1/5/16,Single Family,90019.0
17255,5021015014,1/18/16,Multi-Family,90062.0
17256,5185023011,3/2/16,Single Family,90023.0
17257,5525014019,12/21/16,Single Family,90036.0
